id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,is_duplicate_title
109445,tt2294629,6.112766000000001,150000000,1274219009,Frozen,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Santino Fontana,http://movies.disney.com/frozen,Chris Buck|Jennifer Lee,Only the act of true love will thaw a frozen heart.,queen|musical|princess|betrayal|snowman,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsaâ€™s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",102,Animation|Adventure|Family,Walt Disney Pictures|Walt Disney Animation Studios,11/27/13,3369,7.5,2013,140405002.911063,1192711491.11985,True
133805,tt1939659,1.412233,30000000,82394288,Carrie,ChloÃ« Grace Moretz|Julianne Moore|Judy Greer|Alex Russell|Portia Doubleday,http://www.carrie-movie.com,Kimberly Peirce,Know her name. Fear her power.,terror|based on novel|power|telekinesis|high school,"A reimagining of the classic horror tale about Carrie White, a shy girl outcast by her peers and sheltered by her deeply religious mother, who unleashes telekinetic terror on her small town after being pushed too far at her senior prom.",100,Drama|Horror,Screen Gems|Metro-Goldwyn-Mayer (MGM)|Misher Films,10/16/13,897,5.8,2013,28081000.5822127,77123801.6433001,True
230222,tt1705952,0.971052,0,0,Tarzan,Kellan Lutz|Robert Capron|Jaime Ray Newman|Spencer Locke|Brian Bloom,,Reinhard Klooss,The legend starts here,based on novel|tarzan|motion capture,"One of the most classic and revered stories of all time, Edgar Rice Burroughs' Tarzan returns to the big screen for a new generation. Tarzan and Jane face a mercenary army dispatched by the evil CEO of Greystoke Energies, a man who took over the company from Tarzan's parents, after they died in a plane crash in the African jungle.",94,Animation|Action|Adventure|Family,Constantin Film Produktion|Ambient Entertainment GmbH,10/17/13,161,5.5,2013,0.0,0.0,True
96936,tt2132285,0.9394020000000001,15000000,19145732,The Bling Ring,Emma Watson|Israel Broussard|Taissa Farmiga|Katie Chang|Claire Julien,,Sofia Coppola,"Living the Dream, One Heist at a Time",celebrity|thief|fame|burglary|hollywood,"Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track celebrities' whereabouts in order to rob their homes.",90,Drama|Crime,PathÃ© Distribution|A24,6/12/13,714,5.3,2013,14040500.291106302,17921043.7146296,True
198210,tt1828970,0.551491,0,0,Evidence,Radha Mitchell|Torrey DeVitto|Nolan Gerard Funk|Stephen Moyer|Dale Dickey,,Olatunde Osunsanmi,Murder is an art.,fire|police|multiple murders|misleading information|collision,Detectives use clues from various recording devices to piece together events surrounding a massacre involving bus passengers at an abandoned gas station.,93,Horror|Thriller|Mystery,FilmEngine|Bold Films|Marc Platt Productions,7/19/13,47,5.5,2013,0.0,0.0,True
156965,tt2296697,0.438324,0,0,Concussion,Robin Weigert|Maggie Siff|Johnathan Tchaikovsky|Julie Fain Lawrence|Laila Robins,,Stacie Passon,Wife. Mother. Escort.,lesbian|woman director,"After a blow to the head, Abby decides she can't do it anymore. Her life just can't be only about the house, the kids and the wife. She needs more: she needs to be Eleanor.",96,Drama,,4/4/13,18,5.2,2013,0.0,0.0,True
225747,tt2572632,0.122342,0,0,Vendetta,Danny Dyer|Roxanne McKee|Vincent Regan|Josef Altin|Bruce Payne,,Stephen Reynolds,,,"Special ops interrogation officer Jimmy Vickers (Danny Dyer) tracks down a gang who slaughtered his parents while at the same time avoiding being tracked down by his old unit and the cops. With police closing in and his old unit on his trail, he has to evade capture long enough to complete his gruesome crusade.",102,Action|Thriller,Richwater Films,11/8/13,13,6.3,2013,0.0,0.0,True
176068,tt2395385,0.336081,0,0,1,Rhys Wakefield|Logan Miller|Ashley Hinshaw|Natalie Hall|Suzanne Dengel,,Dennis Iliadis,Everyone wants one.,college|chaos|party|violence,"Three college friends go to the biggest party of the year, each looking for something different: love, sex and a simple human connection. When a supernatural phenomenon disrupts the party, it lights a fuse on what will become the strangest night anyone has ever seen. As the three friends struggle to find what theyâ€™re looking for, the party quickly descends into a chaos that challenges if they can stay friends or if they can even stay alive.",95,Thriller|Science Fiction,Process Productions,9/20/13,49,5.1,2013,0.0,0.0,True
177203,tt2421662,0.202551,0,0,The Challenger,William Hurt|Bruce Greenwood|Joanne Whalley|Brian Dennehy|Kevin McNally,http://www.bbc.co.uk/programmes/p00zstkn,James Hawes,,nasa|investigation|disaster|space shuttle|feynmann,Factual drama exploring the truth behind the space shuttle Challenger's 1986 explosion.,90,Drama,BBC|Science Channel,3/18/13,14,6.5,2013,0.0,0.0,True
240913,tt2857160,0.051172,0,0,Non-Stop,Lacey Chabert|Amy Davidson|Will Kemp|Betsy Russell|David Lipper,http://www.mylifetime.com/movies/non-stop,Richard Gabai,,,"Mysterious emotional thriller about a woman who, after being left at the altar, has a brief liaison with a handsome stranger on a plane which ultimately puts her â€“ and everyone else on the flight â€“ in terrible danger.",90,Drama|Mystery|Thriller,Check Entertainment,11/29/13,10,5.7,2013,0.0,0.0,True
11976,tt0089469,1.613752,25000000,15502112,Legend,Tom Cruise|Mia Sara|Tim Curry|David Bennent|Alice Playten,,Ridley Scott,There may never be another dawn.,gump,A young man must stop the Lord of Darkness from both destroying daylight and marrying the woman he loves.,114,Action|Adventure|Fantasy|Romance,Universal Studios|Twentieth Century Fox Film Corporation|Embassy International Pictures|Legend Production Company,7/19/85,120,6.3,1985,50679151.306660496,31425355.1848319,True
11797,tt0089175,0.717479,9000000,24922237,Fright Night,Chris Sarandon|William Ragsdale|Amanda Bearse|Roddy McDowall|Stephen Geoffreys,,Tom Holland,There are some very good reasons to be afraid of the dark.,virgin|vampire|transformation|supernatural powers|undead,"Nobody believes teenager Charley Brewster (William Ragsdale) when he discovers that his suave new neighbor, Jerry Dandridge (Chris Sarandon), is a vampire. So when the bloodsucker starts stalking Charley, he turns to has-been actor Peter Vincent (Roddy McDowall), famed for portraying a ghoul hunter. Unfortunately for the would-be vampire slayers, Dandridge has set his sights on Charlie's girlfriend in this clever spoof of the horror genre.",106,Horror|Thriller|Comedy,Columbia Pictures|Delphi IV Productions|Vistar Films,8/2/85,98,6.8,1985,18244494.4703978,50521512.792938106,True
8408,tt0088993,0.689416,3500000,34000000,Day of the Dead,Lori Cardille|Terry Alexander|Joseph Pilato|Jarlath Conroy|Anthony Dileo Jr.,,George A. Romero,The darkest day of horror the world has ever known.,florida|insanity|disembodied head|zombies|disembowelment,"The final chapter of George A. Romero's ""Dead Trilogy"". In an underground government installation they are searching for a cure to overcome this strange transformation into zombies. Unfortunately, the zombies from above ground have made their way into the bunker.",102,Horror|Science Fiction,Dead Films|Laurel Entertainment|Toei,7/19/85,91,6.7,1985,7095081.18293247,68923645.7770583,True
34573,tt0088693,0.350256,0,0,Alice in Wonderland,Natalie Gregory|Sheila Allen|Sharee Gregory|Red Buttons|Sherman Hemsley,,Harry Harris,,,"Classic tale of a girl named Alice who follows a white rabbit down a hole into Wonderland, where she can change sizes by eating and drinking and animals talk. After escaping the disturbing Queen of Hearts, she finds that she has ended up on the other side of the looking glass in Looking Glass Land and a Jabberwocky after her.",187,Fantasy|Family,,12/9/85,13,6.2,1985,0.0,0.0,True
9738,tt0120667,2.368513,100000000,330579719,Fantastic Four,Ioan Gruffudd|Jessica Alba|Chris Evans|Michael Chiklis|Julian McMahon,,Tim Story,4 times the action. 4 times the adventure. 4 times the fantastic.,flying|fire|brother sister relationship|marriage proposal|radiation,"During a space voyage, four scientists are altered by cosmic rays: Reed Richards gains the ability to stretch his body; Sue Storm can become invisible; Johnny Storm controls fire; and Ben Grimm is turned into a super-strong â€¦ thing. Together, these ""Fantastic Four"" must now thwart the evil plans of Dr. Doom and save the world from certain destruction.",106,Action|Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|1492 Pictures|Constantin Film Produktion|Marvel Enterprises|Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG,7/7/05,1715,5.6,2005,111656328.965449,369113178.539698,True
11431,tt0332047,0.9568469999999999,30000000,50451307,Fever Pitch,Drew Barrymore|Jimmy Fallon|Jason Spevack|Jack Kehler|Maureen Keiller,,Bobby Farrelly|Peter Farrelly,A Comedy About The Game of Love.,baseball|fanatic|relationship problems|sport|teacher,"When relaxed and charming Ben Wrightman meets workaholic Lindsey Meeks she finds him sweet and charming, they hit it off and when it is winter Ben can spend every waking hour with Lindsey, but when summer comes around the corner Lindsey discovers Ben's obsession with the Boston Red Sox. She thinks it is perfect until everything goes downhill for them.",103,Comedy|Drama|Romance,Fox 2000 Pictures|Wildgaze Films|Alan Greenspan Productions|Mars Media Beteiligungs|Flower Films (II),4/6/05,112,5.7,2005,33496898.689634804,56332077.3112888,True
8999,tt0398017,0.8267700000000001,22000000,57479076,Derailed,Clive Owen|Jennifer Aniston|Vincent Cassel|Melissa George|Addison Timlin,http://weinsteinco.com/films/derailed/,Mikael HÃ¥fstrÃ¶m,He never saw it coming.,prison|chicago|rape|based on novel|hotel room,"When two married business executives having an affair are blackmailed by a violent criminal, they are forced to turn the tables on him to save their families.",108,Drama|Thriller,Miramax Films|Di Bonaventura Pictures|Patalex V Productions Limited,11/11/05,173,6.2,2005,24564392.3723988,64179026.184860595,True
10070,tt0426459,0.681346,0,658573,Feast,Balthazar Getty|Henry Rollins|Navi Rawat|Judah Friedlander|Jason Mewes,http://www.feast-movie.com/,John Gulager,,monster|pub|duringcreditsstinger,Patrons locked inside of a bar are forced to fight monsters.,95,Action|Comedy|Horror,Neo Art & Logic|Dimension Films|Maloof Motion Pictures,10/14/05,63,5.8,2005,0.0,735338.4353576291,True
27594,tt0430919,0.351378,11000000,0,The Best Man,Stuart Townsend|Seth Green|Amy Smart|Simon Callow|Kate Ashfield,,Stefan Schwartz,May the best man win... her heart.,party|love|best friend|wedding|writer,"When writer's block derails the literary dreams of Olly Pickering, he has to move in with his friend Murray after losing all his money. Things start to look up when Olly's college pal James asks him to be the best man at his wedding. Prior to the nuptials, Olly is drawn to a woman whom he thinks is the bride's sister -- only she turns out to be the bride, Sarah. Can Murray, who dislikes James, help get Sarah and Olly together?",96,Comedy|Romance,Endgame Entertainment|Surefire Film Productions|Redbus Pictures|Film Consortium|Best Man Filmproduktions,7/9/05,12,5.8,2005,12282196.1861994,0.0,True
14180,tt0416243,0.301564,15000000,0,Submerged,Steven Seagal|Christine Adams|William Hope|Nick Brimble|Vinnie Jones,,Anthony Hickox,,terror|submarine,"Chris Kody, imprisoned member of the US military, is released from prison and reunited with his old team in order to pursue a renegade scientist. The catch, the scientist has developed mind control technology that can make even your friends into heartless killers.",96,Action|Thriller,Nu Image / Millennium Films|Emmett Furla Oasis Films (EFO Films)|Luminosity Media,5/6/05,17,4.7,2005,16748449.344817402,0.0,True
24123,tt0413879,0.234355,0,0,Cake,Heather Graham|David Sutcliffe|Taye Diggs|Sandra Oh|Sarah Chalke,,Nisha Ganatra,Have your life and eat it too.,wedding|woman director,A travel writer improves her love life when she becomes an editor for her father's wedding magazine.,95,Drama|Comedy|Romance,New Real Films|First Look International|Cake Productions Inc.,5/12/05,20,5.2,2005,0.0,0.0,True
14597,tt0431213,0.22903099999999998,0,0,Lassie,Peter O'Toole|Samantha Morton|John Lynch|Peter Dinklage|Jonathan Mason,,Charles Sturridge,,ritual|train ride|rescue|little girl|collie dog,"A family in financial crisis is forced to sell Lassie, their beloved dog. Hundreds of miles away from her true family, Lassie escapes and sets out on a journey home.",100,Adventure|Drama|Family,Odyssey Entertainmant,12/16/05,18,6.8,2005,0.0,0.0,True
98622,tt0443424,0.128484,0,0,9,,http://www.shaneacker.com,Shane Acker,,soul|end of world,"A rag doll fights a monster that has been stealing the souls of his people.  This film was Shane Acker's thesis project at UCLA film school.  11 min short, not to be confused with the 79 min 2009 feature version.",11,Animation|Fantasy,,4/21/05,49,7.3,2005,0.0,0.0,True
9792,tt0454841,1.2083899999999999,15000000,69623713,The Hills Have Eyes,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,http://www.foxsearchlight.com/thehillshaveeyes/,Alexandre Aja,The lucky ones die first.,ambush|new mexico|san diego|van|family holiday,"Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",107,Horror|Thriller,Dune Entertainment|Major Studio Partners|Craven-Maddalena Films,3/10/06,359,6.0,2006,16225037.3743735,75309823.03784399,True
